Time,Voltage,Current
20:05:18,6.15,32
20:05:51,6.15,31.89
20:06:25,6.16,32
20:06:58,6.17,31.7
20:07:31,6.16,31.2
20:08:04,6.16,30.79
20:08:37,6.16,30.1
20:09:10,6.16,29.39
20:09:44,6.15,28.79
20:10:17,6.14,28.29
20:10:50,6.15,28.2
20:11:23,6.16,28.2
20:11:56,6.15,27.7
20:12:29,6.15,27.39
20:13:02,6.15,27.6
20:13:36,6.15,27.29
20:14:09,6.14,26.89
20:14:42,6.14,26.5
20:15:15,6.14,26.1
